local_year_month,Unnamed: 0,station_id,V1,B1,B2,B3,B4,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,OWT,predicted
Canada_Erie_2013_09,324,AGID_345,2727,0.0087652724862744,0.0085849399977483,0.002920347414774,0.0002164086923233,AGID_345,NAN,Canada,Canada_Erie,42.63305556,80.05888889,2013-09-07,2.0,1.63,3.75,0.108650484,3.0,4.504431
Canada_Erie_2013_09,325,AGID_346,2738,0.0137827255294804,0.0142558494472931,0.0050509231341166,4.14212364780781e-06,AGID_346,NAN,Canada,Canada_Erie,43.53277778,80.64194444,2013-09-07,2.5,1.525,3.75,0.113461266,,3.4332113
Canada_Erie_2013_09,326,AGID_347,2749,0.0322901469185506,0.034915987208528,0.0197793003206045,0.0006206448007565,AGID_347,NAN,Canada,Canada_Erie,42.575,80.64138889,2013-09-07,1.4,6.55,1.5,0.13859183,3.0,1.5766523
Canada_Erie_2013_09,327,AGID_348,2760,0.0220250119495525,0.0273534116323125,0.0181508296271742,9.5029545914996e-06,AGID_348,NAN,Canada,Canada_Erie,42.625,80.79388889,2013-09-07,2.3,22.54,0.75,0.197763356,,1.14269
Canada_Erie_2013_09,328,AGID_349,2771,0.0129209585323953,0.0151769307324603,0.0078900432691518,0.0016946431832685,AGID_349,NAN,Canada,Canada_Erie,41.95,83.05,2013-09-12,6.6,4.14,1.75,0.184743309,3.0,2.003341
Canada_Erie_2013_09,329,AGID_350,2783,0.0172835637333912,0.0254330961891063,0.0149965316795314,0.0011958348983443,AGID_350,NAN,Canada,Canada_Erie,41.82527778,82.92472222,2013-09-12,14.5,6.67,1.25,0.361056631,2.0,1.6710498
Canada_Erie_2013_09,330,AGID_351,2794,0.0133328224703448,0.0189887198065309,0.0121804134896692,0.0009888207321534,AGID_351,NAN,Canada,Canada_Erie,41.6575,82.81333333,2013-09-13,6.3,6.09,1.5,0.370229711,2.0,1.3589435
Canada_Erie_2013_09,331,AGID_352,2805,0.0130683115029182,0.0199295337772445,0.0120316217545671,0.0018524839277026,AGID_352,NAN,Canada,Canada_Erie,41.74166667,82.74555556,2013-09-13,17.6,5.68,1.75,0.266042138,2.0,1.63032
Canada_Erie_2016_08,410,AGID_432,3060,0.0066061228791318,0.0068043804841089,0.002053129878984,0.000708315794327,AGID_432,NAN,Canada,Canada_Erie,42.84444444,79.57361111,2016-08-25,2.1,0.666666667,7.5,0.094,3.0,4.5042257
Canada_Erie_2016_08,411,AGID_433,3061,0.0065681594675231,0.0063730549846891,0.0018248705923527,0.000104369288058,AGID_433,NAN,Canada,Canada_Erie,42.71722222,80.25,2016-08-25,2.1,0.633333333,6.0,0.072,3.0,4.8116107
Canada_Erie_2016_08,412,AGID_434,3062,0.0059734069802415,0.0064272673556573,0.0027828538825427,0.0005782747696679,AGID_434,NAN,Canada,Canada_Erie,41.93611111,81.65083333,2016-08-26,2.5,0.95,4.5,0.123,3.0,4.3003664
Canada_Erie_2016_08,413,AGID_436,3064,0.0089261213738313,0.0094247298132501,0.0035322232650354,0.0,AGID_436,NAN,Canada,Canada_Erie,42.13916667,82.27666667,2016-08-26,2.1,1.6,4.5,0.07,,4.219313
Canada_Erie_2016_08,414,AGID_437,3065,0.0101074505617276,0.0110285473502191,0.0043485186032521,0.0005958873425602,AGID_437,NAN,Canada,Canada_Erie,41.99055556,82.43805556,2016-08-26,2.9,1.35,4.5,0.094,3.0,3.8078232
Canada_Erie_2016_08,415,AGID_438,3066,0.0136127153785691,0.015163485654145,0.0061806931503494,0.0004315282760554,AGID_438,NAN,Canada,Canada_Erie,41.92833333,82.46944444,2016-08-26,2.9,2.1,3.0,0.117,3.0,2.9446702
Canada_Erie_2016_08,416,AGID_439,3067,0.0113857119472852,0.0142786148735375,0.0065957195479393,0.0003336694400639,AGID_439,NAN,Canada,Canada_Erie,41.98305556,82.62472222,2016-08-27,5.0,2.6,2.5,0.148,3.0,2.8145208
Canada_Erie_2016_08,417,AGID_440,3069,0.0144245694297358,0.0177016848188568,0.0083648871776489,0.0007530996431821,AGID_440,NAN,Canada,Canada_Erie,41.92472222,82.75861111,2016-08-27,6.5,2.75,2.5,0.126,3.0,2.7046933
Canada_Erie_2016_08,418,AGID_441,3070,0.0111735724504748,0.0172189192212238,0.0094056109725411,0.0013302678357862,AGID_441,NAN,Canada,Canada_Erie,41.75944444,82.73666667,2016-08-27,11.5,4.0,2.0,0.165,2.0,2.049908
Canada_Erie_2016_08,419,AGID_442,3071,0.0118888477997533,0.0192687200127688,0.0106425998595658,0.0013609175710612,AGID_442,NAN,Canada,Canada_Erie,41.65888889,82.81611111,2016-08-27,11.5,4.8,2.0,0.232,2.0,1.6685336
Canada_Erie_2016_08,420,AGID_443,3072,0.0119718713228412,0.019413451535997,0.0105331035315127,0.0005666756591041,AGID_443,NAN,Canada,Canada_Erie,41.60805556,82.92416667,2016-08-27,9.4,5.533333333,2.0,0.275,2.0,1.738111
Canada_Erie_2016_08,421,AGID_444,3073,0.0096648001070627,0.0122772380221733,0.0059769090867772,0.0012056839653607,AGID_444,NAN,Canada,Canada_Erie,41.49972222,82.5,2016-08-27,5.1,1.8,3.0,0.164,3.0,2.853994
Canada_Erie_2016_08,422,AGID_445,3074,0.0165390178728742,0.0260926869355063,0.0150530568320711,0.0031859273463319,AGID_445,NAN,Canada,Canada_Erie,41.51916667,82.63972222,2016-08-27,10.8,5.0,1.5,0.317,2.0,1.6261355
Canada_Erie_2016_08,423,AGID_446,3075,0.011831960311105,0.0137300065023651,0.0058295037806371,0.0034162128621502,AGID_446,NAN,Canada,Canada_Erie,41.825,82.97444444,2016-08-28,2.1,1.266666667,4.5,0.108,3.0,3.0077262
Canada_Erie_2016_08,424,AGID_447,3076,0.016993141185509,0.0219260614197214,0.0105880872474528,0.0014642768644588,AGID_447,NAN,Canada,Canada_Erie,41.94972222,83.05027778,2016-08-28,4.3,4.333333333,2.0,0.135,3.0,2.5919034
