local_year_month,Unnamed: 0,V1,station_id,B1,B2,B3,B4,B5,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Acai_2014_04,1,1,Acai_04_2014_Ponto_01,0.005442445448864,0.0073776650236371,0.013695703504549,0.0156613114753593,0.0030406328952075,40,LabISA-INPE,AMZ,Acai,-1.9452,-55.5937,2014-04-12,2.75,16.0,0.6,,0.612549
Acai_2014_04,2,2,Acai_04_2014_Ponto_02,0.0047241052034213,0.0065022037580762,0.012419880375022,0.0146699278745843,0.0019944260563722,40,LabISA-INPE,AMZ,Acai,-1.948,-55.5834,2014-04-12,3.47,14.0,0.6,,0.5712432
Acai_2014_04,3,3,Acai_04_2014_Ponto_03,0.0066635266646137,0.0085562360309186,0.0152935947650797,0.0179410827333581,0.0034387198815939,40,LabISA-INPE,AMZ,Acai,-1.9497,-55.5723,2014-04-12,2.39,11.75,0.6,,0.5357795
BuaBua_2015_07,13,4035,BuaBua_07_2015_Ponto_01,0.00317459101956,0.0044258817247351,0.0075876829429027,0.0068551133125324,0.0005793537186179,88,LabISA-INPE,AMZ,BuaBua,-2.88411,-64.9763,2015-07-10,0.30455,2.3,1.82,1.25,1.2173305
BuaBua_2015_07,14,4036,BuaBua_07_2015_Ponto_02,0.0045072698126314,0.0051830803330505,0.007351096520261,0.0062089244894447,0.0009112867825661,88,LabISA-INPE,AMZ,BuaBua,-2.89961,-64.9853,2015-07-10,0.37,1.6,1.9,1.37,1.415547
BuaBua_2015_07,15,4037,BuaBua_07_2015_Ponto_03,0.0040716601464729,0.0049164147875635,0.0074346357864927,0.006401547745896,0.0006783367495828,88,LabISA-INPE,AMZ,BuaBua,-2.90084,-64.975,2015-07-10,0.593167,4.9,1.85,1.33,1.3659456
Curuai_2004_06,105,4165,Curuai_06_2004_PCJ01,0.0054391128576794,0.0062969844528115,0.0102786253182698,0.0124632602308167,0.002265201328251,41,LabISA-INPE,AMZ,Curuai,-2.158,-55.867802,2004-06-07,8.574,18.876,0.45,,0.44771945
Curuai_2004_06,106,4166,Curuai_06_2004_PCJ02,0.0059682823602279,0.0052364788715706,0.0069671854695277,0.0082913516297181,0.0016914277811897,41,LabISA-INPE,AMZ,Curuai,-2.19828,-55.852001,2004-06-07,13.167,9.801,0.8,,0.538346
Curuai_2004_06,107,4167,Curuai_06_2004_PCJ03,0.0058895703231275,0.0065202371856999,0.0092396275589705,0.0105288008466001,0.0029582423915587,41,LabISA-INPE,AMZ,Curuai,-2.17639,-55.812801,2004-06-08,5.72,18.374,0.4,,0.59517384
Curuai_2004_06,108,4168,Curuai_06_2004_PCJ04,0.003855898971287,0.0041970626339319,0.0056424491637882,0.0055132068216747,0.0019467126207022,41,LabISA-INPE,AMZ,Curuai,-2.22319,-55.788502,2004-06-08,10.851,5.675,1.2,,1.2172129
Curuai_2004_06,109,4169,Curuai_06_2004_PCJ05,0.0092538500376917,0.0108432954491103,0.0157052683770161,0.0158304812668224,0.0107305349118362,41,LabISA-INPE,AMZ,Curuai,-2.13583,-55.786098,2004-06-08,43.044,18.5529,0.5,,0.5686728
Curuai_2004_06,110,4170,Curuai_06_2004_PCJ06,0.0057099030884355,0.0065734395069471,0.0103418304071245,0.0111991271300578,0.0022861635967803,41,LabISA-INPE,AMZ,Curuai,-2.16536,-55.7589,2004-06-08,14.033,12.3343,0.5,,0.6797899
Curuai_2004_06,111,4171,Curuai_06_2004_PCJ100,0.0059732098716125,0.0070545245470268,0.0119093115626777,0.0132372801100746,0.0030779399835221,41,LabISA-INPE,AMZ,Curuai,-2.1695,-55.262402,2004-06-16,12.89,11.6067,0.6,,0.63002574
Curuai_2004_06,112,4172,Curuai_06_2004_PCJ101,0.0182161514842777,0.0201035811860367,0.0267632552233727,0.027465232240644,0.0130055132859107,41,LabISA-INPE,AMZ,Curuai,-2.22983,-55.311401,2004-06-03,19.667,14.6429,0.45,,0.12641491
Curuai_2004_06,113,4173,Curuai_06_2004_PCJ102,0.0142733484180097,0.0160466443328532,0.0223305542875256,0.021045422733597,0.0089875490667363,41,LabISA-INPE,AMZ,Curuai,-2.26236,-55.339199,2004-06-03,27.785,14.0437,0.6,,0.19071999
